NOD_CD4_CD8.GSE141847.Mus_Musculus.SMC1A.b2	38	38
NOD_CD4_CD8.GSE141847.Mus_Musculus.H3K27ac.b1	38	38
NOD_CD4_CD8.GSE141847.Mus_Musculus.H3K27ac.b2	38	38
Erythroid_0hr.GSE142004.Mus_Musculus.H3K27ac.b1	75	75
Erythroid_0hr.GSE142004.Mus_Musculus.H3K27ac.b2	75	75
Erythroid_0hr.GSE142004.Mus_Musculus.YY1.b1	75	75
Erythroid_0hr.GSE142004.Mus_Musculus.YY1.b2	75	75
Erythroid_1hr.GSE142004.Mus_Musculus.H3K27ac.b1	75	75
Erythroid_1hr.GSE142004.Mus_Musculus.H3K27ac.b2	75	75
Erythroid_1hr.GSE142004.Mus_Musculus.YY1.b1	75	75
Erythroid_1hr.GSE142004.Mus_Musculus.YY1.b2	75	75
mES_IAA_6h.GSE145793.Mus_Musculus.H3K27ac.b1	150	150
mES_IAA_6h.GSE145793.Mus_Musculus.H3K27ac.b2	150	150
mES_Untreated.GSE145793.Mus_Musculus.H3K27ac.b1	150	150
mES_Untreated.GSE145793.Mus_Musculus.H3K27ac.b2	150	150
mESC_RYBP_KO.GSE147919.Mus_Musculus.CTCF.b1	150	150
mESC_RYBP_KO.GSE147919.Mus_Musculus.CTCF.b2	150	150
mESC_RYBP_WT.GSE147919.Mus_Musculus.CTCF.b1	150	150
mESC_RYBP_WT.GSE147919.Mus_Musculus.CTCF.b2	150	150
mESC_WT.GSE147919.Mus_Musculus.RYBP.b1	150	150
mESC_WT.GSE147919.Mus_Musculus.RYBP.b2	150	150
Crypt.GSE148691.Mus_Musculus.H3K4me3.b1	76	76
Crypt_Hnf4DKO.GSE148691.Mus_Musculus.H3K4me3.b1	76	76
Villus.GSE148691.Mus_Musculus.H3K4me3.b1	76	76
Villus_Hnf4DKO.GSE148691.Mus_Musculus.H3K4me3.b1	76	76
Adult_CTX_SSTcre.GSE150536.Mus_Musculus.H3K27ac.b1	37	37
Adult_CTX_SSTcre.GSE150536.Mus_Musculus.H3K27ac.b2	37	37
Adult_CTX_VIPcre.GSE150536.Mus_Musculus.H3K27ac.b1	37	37
Adult_CTX_VIPcre.GSE150536.Mus_Musculus.H3K27ac.b2	37	37
mESC.GSE150906.Mus_Musculus.H3K27me3.b1	76	76
mESC.GSE150906.Mus_Musculus.H3K27ac.b1	76	76
ESC.GSE153884.Mus_Musculus.FGFR1.b1	78	78
ESC.GSE153884.Mus_Musculus.FGFR1.b2	78	78
ESC.GSE153884.Mus_Musculus.CTCF.b1	78	78
ESC.GSE153884.Mus_Musculus.CTCF.b2	78	78
NCC.GSE153884.Mus_Musculus.FGFR1.b1	78	78
NCC.GSE153884.Mus_Musculus.FGFR1.b2	78	78
NCC.GSE153884.Mus_Musculus.CTCF.b1	78	78
