Caudate.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441835	SRR11442586	Homo_Sapiens	2	7	H3K27ac	MboI	Caudate
Caudate.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441835	SRR11442587	Homo_Sapiens	2	8	H3K27ac	MboI	Caudate
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441836	SRR11442588	Homo_Sapiens	1	1	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441836	SRR11442589	Homo_Sapiens	1	2	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441836	SRR11442590	Homo_Sapiens	1	3	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441836	SRR11442591	Homo_Sapiens	1	4	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441836	SRR11442592	Homo_Sapiens	1	5	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441836	SRR11442593	Homo_Sapiens	1	6	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441836	SRR11442594	Homo_Sapiens	1	7	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441836	SRR11442595	Homo_Sapiens	1	8	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441837	SRR11442596	Homo_Sapiens	2	1	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441837	SRR11442597	Homo_Sapiens	2	2	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441837	SRR11442598	Homo_Sapiens	2	3	H3K27ac	MboI	Hippocampus
