lgs000379.GSE116193.Homo_Sapiens.CTCF.b1	SRR7417514_1.fastq.gz
A673_WT.GSE133227.Homo_Sapiens.H3K27ac.b2	SRR9590204_1.fastq.gz
A673_WT.GSE133227.Homo_Sapiens.H3K27ac.b1	SRR9590203_1.fastq.gz
OCI-Ly7-OCABi.GSE183797.Homo_Sapiens.H3K27ac.b2	SRR15831068_1.fastq.gz
BMDM_Basal.GSE159629.Mus_Musculus.H3K4me3.b2	SRR12844352_1.fastq.gz
MB157-pInd20EBF1-10dox.GSE173843.Homo_Sapiens.SMC1A.b1	SRR14421716_1.fastq.gz
A673_SA2m1.GSE133227.Homo_Sapiens.CTCF.b3	SRR9590184_1.fastq.gz
ARK-1.GSE137936.Homo_Sapiens.H3K27ac.b1	SRR10175016_1.fastq.gz
mES.GSE115524.Mus_Musculus.Oct4.b2	SRR7990661_1.fastq.gz
A673-siSA2-Dh6-72h-D347-D362.GSE156650.Homo_Sapiens.CTCF.b2	SRR12492734_1.fastq.gz
A673-siSA2-Dh6-72h-D347-D362.GSE156650.Homo_Sapiens.CTCF.b2	SRR12492731_1.fastq.gz
NF_10.GSE165303.Homo_Sapiens.H3K27ac.b1	SRR13505990_1.fastq.gz
Tconv.GSE189442.Mus_Musculus.IgG.b1	SRR17021180_1.fastq.gz
mES_10m.GSE80820.Mus_Musculus.SMC1A.b1	SRR3467183_1.fastq.gz
mES_10m.GSE80820.Mus_Musculus.SMC1A.b1	SRR3467184_1.fastq.gz
M14-WT.GSE156772.Homo_Sapiens.H3K27ac.b2	SRR12508304_1.fastq.gz
Erythroid_0hr.GSE142004.Mus_Musculus.H3K27ac.b2	SRR10690957_1.fastq.gz
Ramos.GSE179755.Homo_Sapiens.H3K27ac.b1	SRR15075154_1.fastq.gz
Ramos.GSE179755.Homo_Sapiens.H3K27ac.b1	SRR15075155_1.fastq.gz
STAG2-KO.GSE116495.Homo_Sapiens.SMC1A.b2	SRR13610658_1.fastq.gz
K562.GSE101498.Homo_Sapiens.H3K27ac.b1	SRR5831491_1.fastq.gz
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442592_1.fastq.gz
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442595_1.fastq.gz
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442588_1.fastq.gz
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442590_1.fastq.gz
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442591_1.fastq.gz
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442594_1.fastq.gz
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442589_1.fastq.gz
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442593_1.fastq.gz
mES_100k.GSE101498.Mus_Musculus.H3K27ac.b2	SRR5831486_1.fastq.gz
NF_4.GSE165303.Homo_Sapiens.H3K27ac.b1	SRR13505984_1.fastq.gz
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b3	SRR9109516_1.fastq.gz
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b3	SRR9109514_1.fastq.gz
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b3	SRR9109518_1.fastq.gz
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b3	SRR9109519_1.fastq.gz
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b3	SRR9109515_1.fastq.gz
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b3	SRR9109517_1.fastq.gz
H9.GSE105028.Homo_Sapiens.H3K4me1.b1	SRR6206810_1.fastq.gz
H9.GSE105028.Homo_Sapiens.H3K4me1.b1	SRR6206809_1.fastq.gz
Adult_CTX_VIPcre.GSE150536.Mus_Musculus.H3K27ac.b2	SRR11787756_1.fastq.gz
A673_WT.GSE133227.Homo_Sapiens.CTCF.b5	SRR9590202_1.fastq.gz
Kelly-Sens-50I.GSE126792.Homo_Sapiens.SMC1A.b2	SRR8594872_1.fastq.gz
THP1-125D.GSE188380.Homo_Sapiens.CTCF.b2	SRR16849267_1.fastq.gz
Primary-Foreskin-Keratinocytes-Day3.GSE158642.Homo_Sapiens.H3K27ac.b1	SRR12728609_1.fastq.gz
CAR-T-HA-D10.GSE168881.Homo_Sapiens.H3K27ac.b1	SRR13961073_1.fastq.gz
A673_SA2r.GSE133227.Homo_Sapiens.H3K27ac.b1	SRR9590193_1.fastq.gz
MCF7-Abemaciclib.GSE157381.Homo_Sapiens.H3K27ac.b1	SRR12576441_1.fastq.gz
CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1	SRR9822272_1.fastq.gz
CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1	SRR9822270_1.fastq.gz
CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1	SRR9822271_1.fastq.gz
E14_mESC_RINGko_fl.GSE160656.Mus_Musculus.H3K4me3.b1	SRR12965880_1.fastq.gz
Treg_WT.GSE112176.Mus_Musculus.H3K27ac.b1	SRR6876290_1.fastq.gz
A673_SA1m1.GSE133227.Homo_Sapiens.CTCF.b2	SRR9590181_1.fastq.gz
Paraxial_Mesoderm_Precursors_D1.GSE126362.Mus_Musculus.Pax3.b2	SRR8556548_1.fastq.gz
E14_mESC_WT.GSE160656.Mus_Musculus.H3K27me3.b1	SRR12965872_1.fastq.gz
HCT116.GSE173699.Homo_Sapiens.H3K27ac.b1	SRR14335548_1.fastq.gz
HCT116.GSE173699.Homo_Sapiens.H3K27ac.b1	SRR14335549_1.fastq.gz
OCI-Ly7-Control.GSE183797.Homo_Sapiens.H3K27ac.b2	SRR15831065_1.fastq.gz
Adult_CTX_SSTcre.GSE150536.Mus_Musculus.H3K27ac.b1	SRR11787753_1.fastq.gz
AML12_shCtrl.GSE141113.Mus_Musculus.H3K9me3.b1	SRR10545049_1.fastq.gz
AML12_shCtrl.GSE141113.Mus_Musculus.H3K9me3.b1	SRR10545048_1.fastq.gz
THP-1-Vector.GSE149420.Homo_Sapiens.H3K27ac.b1	SRR14804047_1.fastq.gz
