std_sample_name	gse_id	gsm_id	srr_id	organism	bio_rep	tech_rep	antibody_target	restriction_enzyme	sample_name
Hela-S3-OE.GSE108869.Homo_Sapiens.CTCF.b1	GSE108869	GSM2974087	SRR6657728	Homo_Sapiens	1	1	CTCF	MboI	Hela-S3-OE
Hela-S3-OE.GSE108869.Homo_Sapiens.CTCF.b1	GSE108869	GSM2974088	SRR6657729	Homo_Sapiens	1	1	CTCF	MboI	Hela-S3-OE
OCI-AML3-WT.GSE111537.Homo_Sapiens.CTCF.b1	GSE111537	GSM3032896	SRR6815425	Homo_Sapiens	1	1	CTCF	MboI	OCI-AML3-WT
OCI-AML3-WT.GSE111537.Homo_Sapiens.CTCF.b2	GSE111537	GSM3032897	SRR6815426	Homo_Sapiens	2	1	CTCF	MboI	OCI-AML3-WT
OCI-AML3-DeltaSTAG2.GSE111537.Homo_Sapiens.CTCF.b1	GSE111537	GSM3032898	SRR6815427	Homo_Sapiens	1	1	CTCF	MboI	OCI-AML3-DeltaSTAG2
OCI-AML3-DeltaSTAG2.GSE111537.Homo_Sapiens.CTCF.b2	GSE111537	GSM3032899	SRR6815428	Homo_Sapiens	2	1	CTCF	MboI	OCI-AML3-DeltaSTAG2
H7-hESC-CM-WT.GSE111930.Homo_Sapiens.H3K27ac.b1	GSE111930	GSM3639702	SRR8668934	Homo_Sapiens	1	1	H3K27ac	MboI	H7-hESC-CM-WT
hiPSC-CM-WT.GSE111930.Homo_Sapiens.H3K27ac.b1	GSE111930	GSM3639703	SRR8668926	Homo_Sapiens	1	1	H3K27ac	MboI	hiPSC-CM-WT
hiPSC-CM-ED.GSE111930.Homo_Sapiens.H3K27ac.b1	GSE111930	GSM3639704	SRR8668927	Homo_Sapiens	1	1	H3K27ac	MboI	hiPSC-CM-ED
Nalm6.GSE115492.Homo_Sapiens.H3K27ac.b1	GSE115492	GSM3179300	SRR7278684	Homo_Sapiens	1	1	H3K27ac	MboI	Nalm6
GM12878.GSE115524.Homo_Sapiens.CTCF.b1	GSE115524	GSM3424974	SRR7990656	Homo_Sapiens	1	1	CTCF	MboI	GM12878
GM12878.GSE115524.Homo_Sapiens.CTCF.b2	GSE115524	GSM3424975	SRR7990657	Homo_Sapiens	2	1	CTCF	MboI	GM12878
GM12878.GSE115524.Homo_Sapiens.CTCF.b1	GSE115524	GSM3424976	SRR7990658	Homo_Sapiens	1	1	CTCF	MboI	GM12878
GM12878.GSE115524.Homo_Sapiens.CTCF.b2	GSE115524	GSM3424977	SRR7990659	Homo_Sapiens	2	1	CTCF	MboI	GM12878
CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1	GSE115896	GSM3967135	SRR9822270	Homo_Sapiens	1	1	H3K27ac	MboI	CUTLL1
CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1	GSE115896	GSM3967135	SRR9822271	Homo_Sapiens	1	2	H3K27ac	MboI	CUTLL1
CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1	GSE115896	GSM3967135	SRR9822272	Homo_Sapiens	1	3	H3K27ac	MboI	CUTLL1
STAG2-WT.GSE116495.Homo_Sapiens.SMC1A.b1	GSE116495	GSM5059681	SRR13610655	Homo_Sapiens	1	1	SMC1A	MboI	STAG2-WT
STAG2-WT.GSE116495.Homo_Sapiens.SMC1A.b2	GSE116495	GSM5059682	SRR13610656	Homo_Sapiens	2	1	SMC1A	MboI	STAG2-WT
STAG2-KO.GSE116495.Homo_Sapiens.SMC1A.b1	GSE116495	GSM5059683	SRR13610657	Homo_Sapiens	1	1	SMC1A	MboI	STAG2-KO
STAG2-KO.GSE116495.Homo_Sapiens.SMC1A.b2	GSE116495	GSM5059684	SRR13610658	Homo_Sapiens	2	1	SMC1A	MboI	STAG2-KO
MB157-WT.GSE116869.Homo_Sapiens.SMC1A.b1	GSE116869	GSM3263168	SRR7505568	Homo_Sapiens	1	1	SMC1A	MboI	MB157-WT
MB157-GSI.GSE116869.Homo_Sapiens.SMC1A.b1	GSE116869	GSM3263169	SRR7505569	Homo_Sapiens	1	1	SMC1A	MboI	MB157-GSI
MB157-WO.GSE116869.Homo_Sapiens.SMC1A.b1	GSE116869	GSM3263170	SRR7505570	Homo_Sapiens	1	1	SMC1A	MboI	MB157-WO
HCC1599-WT.GSE116872.Homo_Sapiens.SMC1A.b1	GSE116872	GSM3263200	SRR7505611	Homo_Sapiens	1	1	SMC1A	MboI	HCC1599-WT
HCC1599-GSI.GSE116872.Homo_Sapiens.SMC1A.b1	GSE116872	GSM3263201	SRR7505612	Homo_Sapiens	1	1	SMC1A	MboI	HCC1599-GSI
Rec1-WT.GSE116875.Homo_Sapiens.SMC1A.b1	GSE116875	GSM3263222	SRR7505646	Homo_Sapiens	1	1	SMC1A	MboI	Rec1-WT
Rec1-GSI.GSE116875.Homo_Sapiens.SMC1A.b1	GSE116875	GSM3263223	SRR7505647	Homo_Sapiens	1	1	SMC1A	MboI	Rec1-GSI
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.b1	GSE120294	GSM3397780	SRR7888961	Homo_Sapiens	1	1	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.b1	GSE120294	GSM3397780	SRR7888962	Homo_Sapiens	1	2	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.b1	GSE120294	GSM3397780	SRR7888963	Homo_Sapiens	1	3	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.b1	GSE120294	GSM3397780	SRR7888964	Homo_Sapiens	1	4	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.b2	GSE120294	GSM3397781	SRR7888965	Homo_Sapiens	2	1	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.b2	GSE120294	GSM3397781	SRR7888966	Homo_Sapiens	2	2	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.b2	GSE120294	GSM3397781	SRR7888967	Homo_Sapiens	2	3	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.b2	GSE120294	GSM3397781	SRR7888968	Homo_Sapiens	2	4	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.b3	GSE120294	GSM3397782	SRR7888969	Homo_Sapiens	3	1	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.b3	GSE120294	GSM3397782	SRR7888970	Homo_Sapiens	3	2	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.b3	GSE120294	GSM3397782	SRR7888971	Homo_Sapiens	3	3	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.b3	GSE120294	GSM3397782	SRR7888972	Homo_Sapiens	3	4	SMC1A	MboI	hESC-WT-D0
hESC-p63GOF-D0.GSE120294.Homo_Sapiens.SMC1A.b1	GSE120294	GSM3397783	SRR7888973	Homo_Sapiens	1	1	SMC1A	MboI	hESC-p63GOF-D0
hESC-p63GOF-D0.GSE120294.Homo_Sapiens.SMC1A.b1	GSE120294	GSM3397783	SRR7888974	Homo_Sapiens	1	2	SMC1A	MboI	hESC-p63GOF-D0
hESC-p63GOF-D0.GSE120294.Homo_Sapiens.SMC1A.b2	GSE120294	GSM3397784	SRR7888975	Homo_Sapiens	2	1	SMC1A	MboI	hESC-p63GOF-D0
hESC-p63GOF-D0.GSE120294.Homo_Sapiens.SMC1A.b2	GSE120294	GSM3397784	SRR7888976	Homo_Sapiens	2	2	SMC1A	MboI	hESC-p63GOF-D0
hESC-p63GOF-D0.GSE120294.Homo_Sapiens.SMC1A.b3	GSE120294	GSM3397785	SRR7888977	Homo_Sapiens	3	1	SMC1A	MboI	hESC-p63GOF-D0
hESC-p63GOF-D0.GSE120294.Homo_Sapiens.SMC1A.b3	GSE120294	GSM3397785	SRR7888978	Homo_Sapiens	3	2	SMC1A	MboI	hESC-p63GOF-D0
SEC-WT-D7.GSE120294.Homo_Sapiens.SMC1A.b1	GSE120294	GSM3397786	SRR7888979	Homo_Sapiens	1	1	SMC1A	MboI	SEC-WT-D7
SEC-WT-D7.GSE120294.Homo_Sapiens.SMC1A.b1	GSE120294	GSM3397786	SRR7888980	Homo_Sapiens	1	2	SMC1A	MboI	SEC-WT-D7
SEC-WT-D7.GSE120294.Homo_Sapiens.SMC1A.b1	GSE120294	GSM3397786	SRR7888981	Homo_Sapiens	1	3	SMC1A	MboI	SEC-WT-D7
SEC-WT-D7.GSE120294.Homo_Sapiens.SMC1A.b1	GSE120294	GSM3397786	SRR7888982	Homo_Sapiens	1	4	SMC1A	MboI	SEC-WT-D7
SEC-WT-D7.GSE120294.Homo_Sapiens.SMC1A.b2	GSE120294	GSM3397787	SRR7888983	Homo_Sapiens	2	1	SMC1A	MboI	SEC-WT-D7
SEC-WT-D7.GSE120294.Homo_Sapiens.SMC1A.b2	GSE120294	GSM3397787	SRR7888984	Homo_Sapiens	2	2	SMC1A	MboI	SEC-WT-D7
SEC-WT-D7.GSE120294.Homo_Sapiens.SMC1A.b2	GSE120294	GSM3397787	SRR7888985	Homo_Sapiens	2	3	SMC1A	MboI	SEC-WT-D7
SEC-WT-D7.GSE120294.Homo_Sapiens.SMC1A.b2	GSE120294	GSM3397787	SRR7888986	Homo_Sapiens	2	4	SMC1A	MboI	SEC-WT-D7
SEC-WT-D7.GSE120294.Homo_Sapiens.SMC1A.b3	GSE120294	GSM3397788	SRR7888987	Homo_Sapiens	3	1	SMC1A	MboI	SEC-WT-D7
SEC-WT-D7.GSE120294.Homo_Sapiens.SMC1A.b3	GSE120294	GSM3397788	SRR7888988	Homo_Sapiens	3	2	SMC1A	MboI	SEC-WT-D7
SEC-WT-D7.GSE120294.Homo_Sapiens.SMC1A.b3	GSE120294	GSM3397788	SRR7888989	Homo_Sapiens	3	3	SMC1A	MboI	SEC-WT-D7
SEC-WT-D7.GSE120294.Homo_Sapiens.SMC1A.b3	GSE120294	GSM3397788	SRR7888990	Homo_Sapiens	3	4	SMC1A	MboI	SEC-WT-D7
SEC-p63KO-D7.GSE120294.Homo_Sapiens.SMC1A.b1	GSE120294	GSM3397789	SRR7888991	Homo_Sapiens	1	1	SMC1A	MboI	SEC-p63KO-D7
SEC-p63KO-D7.GSE120294.Homo_Sapiens.SMC1A.b1	GSE120294	GSM3397789	SRR7888992	Homo_Sapiens	1	2	SMC1A	MboI	SEC-p63KO-D7
SEC-p63KO-D7.GSE120294.Homo_Sapiens.SMC1A.b2	GSE120294	GSM3397790	SRR7888993	Homo_Sapiens	2	1	SMC1A	MboI	SEC-p63KO-D7
SEC-p63KO-D7.GSE120294.Homo_Sapiens.SMC1A.b2	GSE120294	GSM3397790	SRR7888994	Homo_Sapiens	2	2	SMC1A	MboI	SEC-p63KO-D7
SEC-p63KO-D7.GSE120294.Homo_Sapiens.SMC1A.b3	GSE120294	GSM3397791	SRR7888995	Homo_Sapiens	3	1	SMC1A	MboI	SEC-p63KO-D7
SEC-p63KO-D7.GSE120294.Homo_Sapiens.SMC1A.b3	GSE120294	GSM3397791	SRR7888996	Homo_Sapiens	3	2	SMC1A	MboI	SEC-p63KO-D7
Kelly-Res-50I.GSE126792.Homo_Sapiens.SMC1A.b1	GSE126792	GSM3613366	SRR8594862	Homo_Sapiens	1	1	SMC1A	MboI	Kelly-Res-50I
Kelly-Res-50I.GSE126792.Homo_Sapiens.SMC1A.b2	GSE126792	GSM3613367	SRR8594863	Homo_Sapiens	2	1	SMC1A	MboI	Kelly-Res-50I
Kelly-Res-50I.GSE126792.Homo_Sapiens.SMC1A.b3	GSE126792	GSM3613368	SRR8594864	Homo_Sapiens	3	1	SMC1A	MboI	Kelly-Res-50I
Kelly-Res-shBORIS.GSE126792.Homo_Sapiens.SMC1A.b1	GSE126792	GSM3613369	SRR8594865	Homo_Sapiens	1	1	SMC1A	MboI	Kelly-Res-shBORIS
Kelly-Res-shBORIS.GSE126792.Homo_Sapiens.SMC1A.b2	GSE126792	GSM3613370	SRR8594866	Homo_Sapiens	2	1	SMC1A	MboI	Kelly-Res-shBORIS
Kelly-Res-shBORIS.GSE126792.Homo_Sapiens.SMC1A.b3	GSE126792	GSM3613371	SRR8594867	Homo_Sapiens	3	1	SMC1A	MboI	Kelly-Res-shBORIS
Kelly-Res-shGFP.GSE126792.Homo_Sapiens.SMC1A.b1	GSE126792	GSM3613372	SRR8594868	Homo_Sapiens	1	1	SMC1A	MboI	Kelly-Res-shGFP
Kelly-Res-shGFP.GSE126792.Homo_Sapiens.SMC1A.b2	GSE126792	GSM3613373	SRR8594869	Homo_Sapiens	2	1	SMC1A	MboI	Kelly-Res-shGFP
Kelly-Res-shGFP.GSE126792.Homo_Sapiens.SMC1A.b3	GSE126792	GSM3613374	SRR8594870	Homo_Sapiens	3	1	SMC1A	MboI	Kelly-Res-shGFP
Kelly-Sens-50I.GSE126792.Homo_Sapiens.SMC1A.b1	GSE126792	GSM3613375	SRR8594871	Homo_Sapiens	1	1	SMC1A	MboI	Kelly-Sens-50I
Kelly-Sens-50I.GSE126792.Homo_Sapiens.SMC1A.b2	GSE126792	GSM3613376	SRR8594872	Homo_Sapiens	2	1	SMC1A	MboI	Kelly-Sens-50I
Kelly-Sens-50I.GSE126792.Homo_Sapiens.SMC1A.b3	GSE126792	GSM3613377	SRR8594873	Homo_Sapiens	3	1	SMC1A	MboI	Kelly-Sens-50I
HUDEP-2-WT.GSE131054.Homo_Sapiens.H3K27ac.b1	GSE131054	GSM3762825	SRR9044507	Homo_Sapiens	1	1	H3K27ac	MboI	HUDEP-2-WT
HUDEP-2-Mut1.GSE131054.Homo_Sapiens.H3K27ac.b1	GSE131054	GSM3762826	SRR9044508	Homo_Sapiens	1	1	H3K27ac	MboI	HUDEP-2-Mut1
Erythroblast.GSE131054.Homo_Sapiens.H3K27ac.b1	GSE131054	GSM3769103	SRR9070078	Homo_Sapiens	1	1	H3K27ac	MboI	Erythroblast
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b1	GSE131651	GSM3791773	SRR9109502	Homo_Sapiens	1	1	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b1	GSE131651	GSM3791773	SRR9109503	Homo_Sapiens	1	2	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b1	GSE131651	GSM3791773	SRR9109504	Homo_Sapiens	1	3	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b1	GSE131651	GSM3791773	SRR9109505	Homo_Sapiens	1	4	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b1	GSE131651	GSM3791773	SRR9109506	Homo_Sapiens	1	5	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b1	GSE131651	GSM3791773	SRR9109507	Homo_Sapiens	1	6	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b2	GSE131651	GSM3791774	SRR9109508	Homo_Sapiens	2	1	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b2	GSE131651	GSM3791774	SRR9109509	Homo_Sapiens	2	2	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b2	GSE131651	GSM3791774	SRR9109510	Homo_Sapiens	2	3	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b2	GSE131651	GSM3791774	SRR9109511	Homo_Sapiens	2	4	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b2	GSE131651	GSM3791774	SRR9109512	Homo_Sapiens	2	5	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b2	GSE131651	GSM3791774	SRR9109513	Homo_Sapiens	2	6	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b3	GSE131651	GSM3791775	SRR9109514	Homo_Sapiens	3	1	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b3	GSE131651	GSM3791775	SRR9109515	Homo_Sapiens	3	2	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b3	GSE131651	GSM3791775	SRR9109516	Homo_Sapiens	3	3	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b3	GSE131651	GSM3791775	SRR9109517	Homo_Sapiens	3	4	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b3	GSE131651	GSM3791775	SRR9109518	Homo_Sapiens	3	5	CTCF	MboI	NSD2-High-NTKO
NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.b3	GSE131651	GSM3791775	SRR9109519	Homo_Sapiens	3	6	CTCF	MboI	NSD2-High-NTKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b1	GSE131651	GSM3791776	SRR9109520	Homo_Sapiens	1	1	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b1	GSE131651	GSM3791776	SRR9109521	Homo_Sapiens	1	2	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b1	GSE131651	GSM3791776	SRR9109522	Homo_Sapiens	1	3	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b1	GSE131651	GSM3791776	SRR9109523	Homo_Sapiens	1	4	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b1	GSE131651	GSM3791776	SRR9109524	Homo_Sapiens	1	5	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b1	GSE131651	GSM3791776	SRR9109525	Homo_Sapiens	1	6	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b2	GSE131651	GSM3791777	SRR9109526	Homo_Sapiens	2	1	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b2	GSE131651	GSM3791777	SRR9109527	Homo_Sapiens	2	2	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b2	GSE131651	GSM3791777	SRR9109528	Homo_Sapiens	2	3	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b2	GSE131651	GSM3791777	SRR9109529	Homo_Sapiens	2	4	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b2	GSE131651	GSM3791777	SRR9109530	Homo_Sapiens	2	5	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b2	GSE131651	GSM3791777	SRR9109531	Homo_Sapiens	2	6	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b3	GSE131651	GSM3791778	SRR9109532	Homo_Sapiens	3	1	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b3	GSE131651	GSM3791778	SRR9109533	Homo_Sapiens	3	2	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b3	GSE131651	GSM3791778	SRR9109534	Homo_Sapiens	3	3	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b3	GSE131651	GSM3791778	SRR9109535	Homo_Sapiens	3	4	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b3	GSE131651	GSM3791778	SRR9109536	Homo_Sapiens	3	5	CTCF	MboI	NSD2-Low-TKO
NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.b3	GSE131651	GSM3791778	SRR9109537	Homo_Sapiens	3	6	CTCF	MboI	NSD2-Low-TKO
HCT116.GSE136629.Homo_Sapiens.H3K27ac.b1	GSE136629	GSM4053397	SRR10043495	Homo_Sapiens	1	1	H3K27ac	MboI	HCT116
LS513.GSE136629.Homo_Sapiens.H3K27ac.b1	GSE136629	GSM4053398	SRR10043496	Homo_Sapiens	1	1	H3K27ac	MboI	LS513
SW480.GSE136629.Homo_Sapiens.H3K27ac.b1	GSE136629	GSM4053399	SRR10043497	Homo_Sapiens	1	1	H3K27ac	MboI	SW480
SW620.GSE136629.Homo_Sapiens.H3K27ac.b1	GSE136629	GSM4053400	SRR10043498	Homo_Sapiens	1	1	H3K27ac	MboI	SW620
SMS-CTR.GSE137168.Homo_Sapiens.H3K27ac.b1	GSE137168	GSM4948219	SRR13159507	Homo_Sapiens	1	1	H3K27ac	DpnII	SMS-CTR
HeLa-S3-shcontrol.GSE137849.Homo_Sapiens.CTCF.b1	GSE137849	GSM4089776	SRR10163455	Homo_Sapiens	1	1	CTCF	MboI	HeLa-S3-shcontrol
HeLa-S3-shBHLHE40.GSE137849.Homo_Sapiens.CTCF.b1	GSE137849	GSM4089777	SRR10163456	Homo_Sapiens	1	1	CTCF	MboI	HeLa-S3-shBHLHE40
HeLa-S3-shcontrol.GSE137849.Homo_Sapiens.CTCF.b2	GSE137849	GSM4585327	SRR11902169	Homo_Sapiens	2	1	CTCF	MboI	HeLa-S3-shcontrol
HeLa-S3-shBHLHE40.GSE137849.Homo_Sapiens.CTCF.b2	GSE137849	GSM4585328	SRR11902170	Homo_Sapiens	2	1	CTCF	MboI	HeLa-S3-shBHLHE40
HaCaT-Stimulated.GSE137906.Homo_Sapiens.H3K27ac.b1	GSE137906	GSM4093604	SRR10168920	Homo_Sapiens	1	1	H3K27ac	MboI	HaCaT-Stimulated
HaCaT-Unstimulated.GSE137906.Homo_Sapiens.H3K27ac.b1	GSE137906	GSM4093605	SRR10168921	Homo_Sapiens	1	1	H3K27ac	MboI	HaCaT-Unstimulated
MyLa.GSE137906.Homo_Sapiens.H3K27ac.b1	GSE137906	GSM4093606	SRR10168922	Homo_Sapiens	1	1	H3K27ac	MboI	MyLa
MyLa.GSE137906.Homo_Sapiens.H3K27ac.b1	GSE137906	GSM4093606	SRR10168923	Homo_Sapiens	1	2	H3K27ac	MboI	MyLa
E6E7hTERT.GSE137936.Homo_Sapiens.H3K27ac.b1	GSE137936	GSM4094644	SRR10175015	Homo_Sapiens	1	1	H3K27ac	DpnII	E6E7hTERT
ARK-1.GSE137936.Homo_Sapiens.H3K27ac.b1	GSE137936	GSM4094645	SRR10175016	Homo_Sapiens	1	1	H3K27ac	DpnII	ARK-1
JHUEM-14.GSE137936.Homo_Sapiens.H3K27ac.b1	GSE137936	GSM4094646	SRR10175017	Homo_Sapiens	1	1	H3K27ac	DpnII	JHUEM-14
Ishikawa.GSE137936.Homo_Sapiens.H3K27ac.b1	GSE137936	GSM4094647	SRR10175018	Homo_Sapiens	1	1	H3K27ac	DpnII	Ishikawa
KBM7-MED14-dTAG_2h_DMSO.GSE139466.Homo_Sapiens.H3K27ac.b1	GSE139466	GSM4142027	SRR10354673	Homo_Sapiens	1	1	H3K27ac	MboI	KBM7-MED14-dTAG_2h_DMSO
KBM7-MED14-dTAG_2h_DMSO.GSE139466.Homo_Sapiens.H3K27ac.b1	GSE139466	GSM4142027	SRR10354674	Homo_Sapiens	1	2	H3K27ac	MboI	KBM7-MED14-dTAG_2h_DMSO
KBM7-MED14-dTAG_2h_DMSO.GSE139466.Homo_Sapiens.H3K27ac.b2	GSE139466	GSM4142028	SRR10354675	Homo_Sapiens	2	1	H3K27ac	MboI	KBM7-MED14-dTAG_2h_DMSO
KBM7-MED14-dTAG_2h_DMSO.GSE139466.Homo_Sapiens.H3K27ac.b2	GSE139466	GSM4142028	SRR10354676	Homo_Sapiens	2	2	H3K27ac	MboI	KBM7-MED14-dTAG_2h_DMSO
KBM7-MED14-dTAG_2h_dTAG7.GSE139466.Homo_Sapiens.H3K27ac.b1	GSE139466	GSM4142029	SRR10354677	Homo_Sapiens	1	1	H3K27ac	MboI	KBM7-MED14-dTAG_2h_dTAG7
KBM7-MED14-dTAG_2h_dTAG7.GSE139466.Homo_Sapiens.H3K27ac.b1	GSE139466	GSM4142029	SRR10354678	Homo_Sapiens	1	2	H3K27ac	MboI	KBM7-MED14-dTAG_2h_dTAG7
KBM7-MED14-dTAG_2h_dTAG7.GSE139466.Homo_Sapiens.H3K27ac.b2	GSE139466	GSM4142030	SRR10354679	Homo_Sapiens	2	1	H3K27ac	MboI	KBM7-MED14-dTAG_2h_dTAG7
KBM7-MED14-dTAG_2h_dTAG7.GSE139466.Homo_Sapiens.H3K27ac.b2	GSE139466	GSM4142030	SRR10354680	Homo_Sapiens	2	2	H3K27ac	MboI	KBM7-MED14-dTAG_2h_dTAG7
HARA.GSE147856.Homo_Sapiens.H3K27ac.b1	GSE147856	GSM4447215	SRR11459775	Homo_Sapiens	1	1	H3K27ac	MboI	HARA
HT55.GSE147856.Homo_Sapiens.H3K27ac.b1	GSE147856	GSM4447216	SRR11459776	Homo_Sapiens	1	1	H3K27ac	MboI	HT55
