SEC-p63KO-D7.GSE120294.Homo_Sapiens.SMC1A.biorep_merged	Homo_Sapiens
SNU16-dCas9-KRAB.GSE159985.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
STAG2-KO.GSE116495.Homo_Sapiens.SMC1A.biorep_merged	Homo_Sapiens
STAG2-WT.GSE116495.Homo_Sapiens.SMC1A.biorep_merged	Homo_Sapiens
Substantia-Nigra.GSE147672.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
TC71_SA2m2.GSE133227.Homo_Sapiens.CTCF.biorep_merged	Homo_Sapiens
TC71_SA2m2.GSE133227.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
TC71_WT.GSE133227.Homo_Sapiens.CTCF.biorep_merged	Homo_Sapiens
TC71_WT.GSE133227.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
THP1-125D.GSE188380.Homo_Sapiens.CTCF.biorep_merged	Homo_Sapiens
THP1-CTRL.GSE188380.Homo_Sapiens.CTCF.biorep_merged	Homo_Sapiens
Th17.GSE101498.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
Treg.GSE101498.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
hESC-AHDC1-GIBBIN-KO.GSE181971.Homo_Sapiens.SMC1A.biorep_merged	Homo_Sapiens
hESC-WT-D0.GSE120294.Homo_Sapiens.SMC1A.biorep_merged	Homo_Sapiens
hESC-WT.GSE181971.Homo_Sapiens.SMC1A.biorep_merged	Homo_Sapiens
hESC-p63GOF-D0.GSE120294.Homo_Sapiens.SMC1A.biorep_merged	Homo_Sapiens
AML12_shCtrl.GSE141113.Mus_Musculus.H3K9me3.biorep_merged	Mus_Musculus
AML12_shSafb.GSE141113.Mus_Musculus.H3K9me3.biorep_merged	Mus_Musculus
Adult_CTX_SSTcre.GSE150536.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Adult_CTX_VIPcre.GSE150536.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
BL6_CD4_CD8.GSE141847.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
BL6_CD4_CD8.GSE141847.Mus_Musculus.SMC1A.biorep_merged	Mus_Musculus
BMDM_24hIL4.GSE159629.Mus_Musculus.H3K4me3.biorep_merged	Mus_Musculus
BMDM_Basal.GSE159629.Mus_Musculus.H3K4me3.biorep_merged	Mus_Musculus
BMDM_EPSKO.GSE115524.Mus_Musculus.H3K4me3.biorep_merged	Mus_Musculus
BMDM_EPSKO.GSE115524.Mus_Musculus.SMC1A.biorep_merged	Mus_Musculus
BMDM_EPSWT.GSE115524.Mus_Musculus.H3K4me3.biorep_merged	Mus_Musculus
BMDM_EPSWT.GSE115524.Mus_Musculus.SMC1A.biorep_merged	Mus_Musculus
D3.GSE113339.Mus_Musculus.KLF4.biorep_merged	Mus_Musculus
D6.GSE113339.Mus_Musculus.KLF4.biorep_merged	Mus_Musculus
E105_Whole_Brain.GSE160656.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
E14_mESC_AntNPC.GSE160656.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
E14_mESC_EEDko.GSE160656.Mus_Musculus.H3K4me3.biorep_merged	Mus_Musculus
E14_mESC_RINGko_fl.GSE160656.Mus_Musculus.H3K4me3.biorep_merged	Mus_Musculus
E14_mESC_WT.GSE160656.Mus_Musculus.H3K27me3.biorep_merged	Mus_Musculus
E14_mESC_WT.GSE160656.Mus_Musculus.H3K4me3.biorep_merged	Mus_Musculus
ES.GSE113339.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
ES.GSE113339.Mus_Musculus.KLF4.biorep_merged	Mus_Musculus
ESC.GSE153884.Mus_Musculus.CTCF.biorep_merged	Mus_Musculus
ESC.GSE153884.Mus_Musculus.FGFR1.biorep_merged	Mus_Musculus
EryD.GSE112717.Mus_Musculus.Gata1.biorep_merged	Mus_Musculus
EryP.GSE112717.Mus_Musculus.Gata1.biorep_merged	Mus_Musculus
Erythroid_0hr.GSE142004.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Erythroid_0hr.GSE142004.Mus_Musculus.YY1.biorep_merged	Mus_Musculus
Erythroid_1hr.GSE142004.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Erythroid_1hr.GSE142004.Mus_Musculus.YY1.biorep_merged	Mus_Musculus
MEF.GSE113339.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
MEF_B6_0m.GSE193079.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
MEF_B6_90m.GSE193079.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Myogenic_Progenitors_D6.GSE126362.Mus_Musculus.Pax3.biorep_merged	Mus_Musculus
NCC.GSE153884.Mus_Musculus.CTCF.biorep_merged	Mus_Musculus
NCC.GSE153884.Mus_Musculus.FGFR1.biorep_merged	Mus_Musculus
NIH3T3.GSE135296.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
NOD_CD4_CD8.GSE141847.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
NOD_CD4_CD8.GSE141847.Mus_Musculus.SMC1A.biorep_merged	Mus_Musculus
OPC.GSE157666.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Paraxial_Mesoderm_Precursors_D1.GSE126362.Mus_Musculus.Pax3.biorep_merged	Mus_Musculus
TKO_0H.GSE113339.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
TKO_24H.GSE113339.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Tconv.GSE189442.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Treg.GSE189442.Mus_Musculus.FoxP3.biorep_merged	Mus_Musculus
Treg.GSE189442.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Treg.GSE189442.Mus_Musculus.YY1.biorep_merged	Mus_Musculus
Treg_KOGFP.GSE189442.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Treg_MT.GSE112176.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
