mES_100k.GSE101498.Mus_Musculus.H3K27ac.b1	GSE101498	Mus_Musculus	1	H3K27ac	MboI	mES_100k
mES_100k.GSE101498.Mus_Musculus.H3K27ac.b2	GSE101498	Mus_Musculus	2	H3K27ac	MboI	mES_100k
mES_25m.GSE101498.Mus_Musculus.H3K27ac.b1	GSE101498	Mus_Musculus	1	H3K27ac	MboI	mES_25m
mES_25m.GSE101498.Mus_Musculus.H3K27ac.b2	GSE101498	Mus_Musculus	2	H3K27ac	MboI	mES_25m
mES_500k.GSE101498.Mus_Musculus.H3K27ac.b1	GSE101498	Mus_Musculus	1	H3K27ac	MboI	mES_500k
mES_500k.GSE101498.Mus_Musculus.H3K27ac.b2	GSE101498	Mus_Musculus	2	H3K27ac	MboI	mES_500k
mES_50k.GSE101498.Mus_Musculus.H3K27ac.b1	GSE101498	Mus_Musculus	1	H3K27ac	MboI	mES_50k
mES_50k.GSE101498.Mus_Musculus.H3K27ac.b2	GSE101498	Mus_Musculus	2	H3K27ac	MboI	mES_50k
MLL_AF9.GSE110898.Mus_Musculus.H3K27ac.b1	GSE110898	Mus_Musculus	1	H3K27ac	MboI	MLL_AF9
MLL_AF9_LSD1i.GSE110898.Mus_Musculus.H3K27ac.b1	GSE110898	Mus_Musculus	1	H3K27ac	MboI	MLL_AF9_LSD1i
Treg_MT.GSE112176.Mus_Musculus.H3K27ac.b1	GSE112176	Mus_Musculus	1	H3K27ac	MboI	Treg_MT
Treg_MT.GSE112176.Mus_Musculus.H3K27ac.b2	GSE112176	Mus_Musculus	2	H3K27ac	MboI	Treg_MT
Treg_WT.GSE112176.Mus_Musculus.H3K27ac.b1	GSE112176	Mus_Musculus	1	H3K27ac	MboI	Treg_WT
Treg_WT.GSE112176.Mus_Musculus.H3K27ac.b2	GSE112176	Mus_Musculus	2	H3K27ac	MboI	Treg_WT
EryD.GSE112717.Mus_Musculus.Gata1.b1	GSE112717	Mus_Musculus	1	Gata1	MboI	EryD
EryD.GSE112717.Mus_Musculus.Gata1.b2	GSE112717	Mus_Musculus	2	Gata1	MboI	EryD
EryP.GSE112717.Mus_Musculus.Gata1.b1	GSE112717	Mus_Musculus	1	Gata1	MboI	EryP
EryP.GSE112717.Mus_Musculus.Gata1.b2	GSE112717	Mus_Musculus	2	Gata1	MboI	EryP
D3.GSE113339.Mus_Musculus.KLF4.b1	GSE113339	Mus_Musculus	1	KLF4	MboI	D3
D3.GSE113339.Mus_Musculus.KLF4.b2	GSE113339	Mus_Musculus	2	KLF4	MboI	D3
D3.GSE113339.Mus_Musculus.KLF4.b3	GSE113339	Mus_Musculus	3	KLF4	MboI	D3
D6.GSE113339.Mus_Musculus.KLF4.b1	GSE113339	Mus_Musculus	1	KLF4	MboI	D6
D6.GSE113339.Mus_Musculus.KLF4.b2	GSE113339	Mus_Musculus	2	KLF4	MboI	D6
D6.GSE113339.Mus_Musculus.KLF4.b3	GSE113339	Mus_Musculus	3	KLF4	MboI	D6
D6.GSE113339.Mus_Musculus.KLF4.b4	GSE113339	Mus_Musculus	4	KLF4	MboI	D6
ES.GSE113339.Mus_Musculus.KLF4.b1	GSE113339	Mus_Musculus	1	KLF4	MboI	ES
ES.GSE113339.Mus_Musculus.KLF4.b2	GSE113339	Mus_Musculus	2	KLF4	MboI	ES
ES.GSE113339.Mus_Musculus.KLF4.b3	GSE113339	Mus_Musculus	3	KLF4	MboI	ES
ES.GSE113339.Mus_Musculus.KLF4.b4	GSE113339	Mus_Musculus	4	KLF4	MboI	ES
ES.GSE113339.Mus_Musculus.H3K27ac.b1	GSE113339	Mus_Musculus	1	H3K27ac	MboI	ES
ES.GSE113339.Mus_Musculus.H3K27ac.b2	GSE113339	Mus_Musculus	2	H3K27ac	MboI	ES
MEF.GSE113339.Mus_Musculus.H3K27ac.b1	GSE113339	Mus_Musculus	1	H3K27ac	MboI	MEF
MEF.GSE113339.Mus_Musculus.H3K27ac.b2	GSE113339	Mus_Musculus	2	H3K27ac	MboI	MEF
TKO_0H.GSE113339.Mus_Musculus.H3K27ac.b1	GSE113339	Mus_Musculus	1	H3K27ac	MboI	TKO_0H
TKO_0H.GSE113339.Mus_Musculus.H3K27ac.b2	GSE113339	Mus_Musculus	2	H3K27ac	MboI	TKO_0H
TKO_0H.GSE113339.Mus_Musculus.H3K27ac.b3	GSE113339	Mus_Musculus	3	H3K27ac	MboI	TKO_0H
